# Timestep Y UX UY RHO
# Timestep: 0
3400 1 0.000645097 4.92661e-16 1
3400 2 0.0013813 3.57353e-16 1
3400 3 0.00202547 3.64292e-16 1
3400 4 0.00257761 3.71231e-16 1
3400 5 0.00303773 1.80411e-16 1
3400 6 0.00340583 1.17961e-16 1
3400 7 0.0036819 1.49186e-16 1
3400 8 0.00386594 3.1225e-17 1
3400 9 0.00395796 -2.42861e-17 1
3400 10 0.00395796 -1.76942e-16 1
3400 11 0.00386594 -1.38778e-16 1
3400 12 0.0036819 -2.498e-16 1
3400 13 0.00340583 -2.22045e-16 1
3400 14 0.00303773 -3.53884e-16 1
3400 15 0.00257761 -3.46945e-16 1
3400 16 0.00202547 -4.64906e-16 1
3400 17 0.0013813 -3.64292e-16 1
3400 18 0.000645097 -5.13478e-16 1
3400 19 0 0 1

# Timestep: 3500
3500 0 0 0 1
3500 1 0.000645105 4.96131e-16 1
3500 2 0.00138131 4.33681e-16 1
3500 3 0.0020255 3.92048e-16 1
3500 4 0.00257765 2.91434e-16 1
3500 5 0.00303778 2.70617e-16 1
3500 6 0.00340588 2.04697e-16 1
3500 7 0.00368195 1.94289e-16 1
3500 8 0.003866 1.63064e-16 1
3500 9 0.00395803 -1.04083e-17 1
3500 10 0.00395803 -5.20417e-17 1
3500 11 0.003866 -2.60209e-16 1
3500 12 0.00368195 -2.25514e-16 1
3500 13 0.00340588 -3.43475e-16 1
3500 14 0.00303778 -2.08167e-16 1
3500 15 0.00257765 -3.36536e-16 1
3500 16 0.0020255 -3.19189e-16 1
3500 17 0.00138131 -4.89192e-16 1
3500 18 0.000645105 -4.30211e-16 1
3500 19 0 0 1

# Timestep: 3600
3600 0 0 0 1
3600 1 0.000645112 4.92661e-16 1
3600 2 0.00138133 3.95517e-16 1
3600 3 0.00202552 3.747e-16 1
3600 4 0.00257768 2.94903e-16 1
3600 5 0.00303781 2.42861e-16 1
3600 6 0.00340591 1.42247e-16 1
3600 7 0.00368199 1.31839e-16 1
3600 8 0.00386605 2.77556e-17 1
3600 9 0.00395807 3.46945e-18 1
3600 10 0.00395807 -1.73472e-17 1
3600 11 0.00386605 -1.42247e-16 1
3600 12 0.00368199 -1.66533e-16 1
3600 13 0.00340591 -1.76942e-16 1
3600 14 0.00303781 -2.91434e-16 1
3600 15 0.00257768 -3.33067e-16 1
3600 16 0.00202552 -4.05925e-16 1
3600 17 0.00138133 -4.54498e-16 1
3600 18 0.000645112 -5.27356e-16 1
3600 19 0 0 1

# Timestep: 3700
3700 0 0 0 1
3700 1 0.000645116 4.3715e-16 1
3700 2 0.00138134 4.71845e-16 1
3700 3 0.00202553 3.22659e-16 1
3700 4 0.0025777 3.81639e-16 1
3700 5 0.00303783 4.05925e-16 1
3700 6 0.00340594 3.1225e-16 1
3700 7 0.00368202 1.9082e-16 1
3700 8 0.00386608 8.32667e-17 1
3700 9 0.00395811 9.71445e-17 1
3700 10 0.00395811 -9.02056e-17 1
3700 11 0.00386608 -3.81639e-17 1
3700 12 0.00368202 -2.11636e-16 1
3700 13 0.00340594 -2.70617e-16 1
3700 14 0.00303783 -2.498e-16 1
3700 15 0.0025777 -2.5327e-16 1
3700 16 0.00202553 -3.67761e-16 1
3700 17 0.00138134 -4.996e-16 1
3700 18 0.000645116 -4.30211e-16 1
3700 19 0 0 1

# Timestep: 3800
3800 0 0 0 1
3800 1 0.00064512 4.68375e-16 1
3800 2 0.00138135 3.60822e-16 1
3800 3 0.00202554 4.19803e-16 1
3800 4 0.00257771 4.05925e-16 1
3800 5 0.00303785 3.64292e-16 1
3800 6 0.00340596 9.36751e-17 1
3800 7 0.00368205 1.59595e-16 1
3800 8 0.0038661 5.55112e-17 1
3800 9 0.00395813 7.63278e-17 1
3800 10 0.00395813 4.51028e-17 1
3800 11 0.0038661 -2.42861e-17 1
3800 12 0.00368205 -8.67362e-17 1
3800 13 0.00340596 -1.66533e-16 1
3800 14 0.00303785 -2.91434e-16 1
3800 15 0.00257771 -3.1225e-16 1
3800 16 0.00202554 -3.40006e-16 1
3800 17 0.00138135 -3.85109e-16 1
3800 18 0.00064512 -3.88578e-16 1
3800 19 0 0 1

# Timestep: 3900
3900 0 0 0 1
3900 1 0.000645122 4.57967e-16 1
3900 2 0.00138135 4.16334e-16 1
3900 3 0.00202555 3.98986e-16 1
3900 4 0.00257772 1.94289e-16 1
3900 5 0.00303787 2.42861e-16 1
3900 6 0.00340598 1.8735e-16 1
3900 7 0.00368207 1.00614e-16 1
3900 8 0.00386612 4.85723e-17 1
3900 9 0.00395815 1.00614e-16 1
3900 10 0.00395815 6.93889e-18 1
3900 11 0.00386612 4.51028e-17 1
3900 12 0.00368207 -1.38778e-16 1
3900 13 0.00340598 -1.80411e-16 1
3900 14 0.00303787 -1.73472e-16 1
3900 15 0.00257772 -2.32453e-16 1
3900 16 0.00202555 -4.4062e-16 1
3900 17 0.00138135 -5.0307e-16 1
3900 18 0.000645122 -4.78784e-16 1
3900 19 0 0 1

# Timestep: 4000
4000 0 0 0 1
4000 1 0.000645124 4.96131e-16 1
4000 2 0.00138136 4.16334e-16 1
4000 3 0.00202556 3.747e-16 1
4000 4 0.00257773 2.63678e-16 1
4000 5 0.00303788 1.42247e-16 1
4000 6 0.00340599 1.45717e-16 1
4000 7 0.00368208 1.04083e-17 1
4000 8 0.00386614 1.73472e-17 1
4000 9 0.00395817 -3.46945e-17 1
4000 10 0.00395817 -1.00614e-16 1
4000 11 0.00386614 -1.31839e-16 1
4000 12 0.00368208 -2.15106e-16 1
4000 13 0.00340599 -1.70003e-16 1
4000 14 0.00303788 -2.498e-16 1
4000 15 0.00257773 -3.7817e-16 1
4000 16 0.00202556 -4.16334e-16 1
4000 17 0.00138136 -3.92048e-16 1
4000 18 0.000645124 -4.92661e-16 1
4000 19 0 0 1

# Timestep: 4100
4100 0 0 0 1
4100 1 0.000645126 4.78784e-16 1
4100 2 0.00138136 5.13478e-16 1
4100 3 0.00202557 5.82867e-16 1
4100 4 0.00257774 3.88578e-16 1
4100 5 0.00303789 2.35922e-16 1
4100 6 0.003406 2.46331e-16 1
4100 7 0.00368209 3.43475e-16 1
4100 8 0.00386615 1.80411e-16 1
4100 9 0.00395818 1.45717e-16 1
4100 10 0.00395818 -2.11636e-16 1
4100 11 0.00386615 -2.25514e-16 1
4100 12 0.00368209 -2.18575e-16 1
4100 13 0.003406 -1.56125e-16 1
4100 14 0.00303789 -2.46331e-16 1
4100 15 0.00257774 -2.91434e-16 1
4100 16 0.00202557 -3.60822e-16 1
4100 17 0.00138136 -4.57967e-16 1
4100 18 0.000645126 -4.996e-16 1
4100 19 0 0 1

# Timestep: 4200
4200 0 0 0 1
4200 1 0.000645127 4.44089e-16 1
4200 2 0.00138136 4.64906e-16 1
4200 3 0.00202557 3.7817e-16 1
4200 4 0.00257775 4.47559e-16 1
4200 5 0.00303789 2.35922e-16 1
4200 6 0.00340601 2.63678e-16 1
4200 7 0.0036821 5.55112e-17 1
4200 8 0.00386616 1.80411e-16 1
4200 9 0.00395819 1.38778e-17 1
4200 10 0.00395819 3.46945e-17 1
4200 11 0.00386616 -6.93889e-18 1
4200 12 0.0036821 -1.35308e-16 1
4200 13 0.00340601 -3.71231e-16 1
4200 14 0.00303789 -3.85109e-16 1
4200 15 0.00257775 -4.16334e-16 1
4200 16 0.00202557 -4.30211e-16 1
4200 17 0.00138136 -4.57967e-16 1
4200 18 0.000645127 -4.996e-16 1
4200 19 0 0 1

# Timestep: 4300
4300 0 0 0 1
4300 1 0.000645128 5.51642e-16 1
4300 2 0.00138136 5.44703e-16 1
4300 3 0.00202557 4.19803e-16 1
4300 4 0.00257775 3.95517e-16 1
4300 5 0.0030379 2.91434e-16 1
4300 6 0.00340601 2.35922e-16 1
4300 7 0.0036821 5.89806e-17 1
4300 8 0.00386616 -8.67362e-17 1
4300 9 0.00395819 2.77556e-17 1
4300 10 0.00395819 -2.08167e-17 1
4300 11 0.00386616 -1.73472e-17 1
4300 12 0.0036821 -1.07553e-16 1
4300 13 0.00340601 -2.5327e-16 1
4300 14 0.0030379 -3.50414e-16 1
4300 15 0.00257775 -3.26128e-16 1
4300 16 0.00202557 -4.19803e-16 1
4300 17 0.00138136 -4.54498e-16 1
4300 18 0.000645128 -5.13478e-16 1
4300 19 0 0 1

# Timestep: 4400
4400 0 0 0 1
4400 1 0.000645128 4.61436e-16 1
4400 2 0.00138137 4.89192e-16 1
4400 3 0.00202557 3.81639e-16 1
4400 4 0.00257775 3.67761e-16 1
4400 5 0.0030379 3.43475e-16 1
4400 6 0.00340602 2.01228e-16 1
4400 7 0.00368211 3.29597e-16 1
4400 8 0.00386617 -3.46945e-18 1
4400 9 0.0039582 2.42861e-17 1
4400 10 0.0039582 -2.28983e-16 1
4400 11 0.00386617 -1.38778e-16 1
4400 12 0.00368211 -4.19803e-16 1
4400 13 0.00340602 -1.59595e-16 1
4400 14 0.0030379 -3.57353e-16 1
4400 15 0.00257775 -3.85109e-16 1
4400 16 0.00202557 -4.61436e-16 1
4400 17 0.00138137 -4.44089e-16 1
4400 18 0.000645128 -4.64906e-16 1
4400 19 0 0 1

# Timestep: 4500
4500 0 0 0 1
4500 1 0.000645129 4.12864e-16 1
4500 2 0.00138137 3.88578e-16 1
4500 3 0.00202558 3.81639e-16 1
4500 4 0.00257775 3.36536e-16 1
4500 5 0.0030379 2.74086e-16 1
4500 6 0.00340602 1.73472e-16 1
4500 7 0.00368211 2.04697e-16 1
4500 8 0.00386617 1.35308e-16 1
4500 9 0.0039582 -3.81639e-17 1
4500 10 0.0039582 1.73472e-17 1
4500 11 0.00386617 -1.04083e-16 1
4500 12 0.00368211 -1.83881e-16 1
4500 13 0.00340602 -2.81025e-16 1
4500 14 0.0030379 -3.60822e-16 1
4500 15 0.00257775 -4.51028e-16 1
4500 16 0.00202558 -3.71231e-16 1
4500 17 0.00138137 -3.92048e-16 1
4500 18 0.000645129 -4.85723e-16 1
4500 19 0 0 1

# Timestep: 4600
4600 0 0 0 1
4600 1 0.000645129 4.89192e-16 1
4600 2 0.00138137 4.19803e-16 1
4600 3 0.00202558 3.53884e-16 1
4600 4 0.00257776 2.77556e-16 1
4600 5 0.0030379 1.9082e-16 1
4600 6 0.00340602 1.07553e-16 1
4600 7 0.00368211 1.59595e-16 1
4600 8 0.00386617 2.25514e-16 1
4600 9 0.0039582 2.08167e-17 1
4600 10 0.0039582 8.67362e-17 1
4600 11 0.00386617 -5.20417e-17 1
4600 12 0.00368211 -2.25514e-16 1
4600 13 0.00340602 -2.04697e-16 1
4600 14 0.0030379 -3.36536e-16 1
4600 15 0.00257776 -3.29597e-16 1
4600 16 0.00202558 -4.68375e-16 1
4600 17 0.00138137 -4.12864e-16 1
4600 18 0.000645129 -4.57967e-16 1
4600 19 0 0 1

# Timestep: 4700
4700 0 0 0 1
4700 1 0.000645129 4.996e-16 1
4700 2 0.00138137 4.05925e-16 1
4700 3 0.00202558 3.81639e-16 1
4700 4 0.00257776 3.43475e-16 1
4700 5 0.00303791 3.05311e-16 1
4700 6 0.00340603 2.70617e-16 1
4700 7 0.00368211 1.56125e-16 1
4700 8 0.00386617 9.36751e-17 1
4700 9 0.0039582 -3.1225e-17 1
4700 10 0.0039582 0 1
4700 11 0.00386617 -9.36751e-17 1
4700 12 0.00368211 -1.56125e-16 1
4700 13 0.00340603 -1.59595e-16 1
4700 14 0.00303791 -2.35922e-16 1
4700 15 0.00257776 -3.1572e-16 1
4700 16 0.00202558 -3.98986e-16 1
4700 17 0.00138137 -4.26742e-16 1
4700 18 0.000645129 -4.85723e-16 1
4700 19 0 0 1

# Timestep: 4800
4800 0 0 0 1
4800 1 0.00064513 4.51028e-16 1
4800 2 0.00138137 5.0307e-16 1
4800 3 0.00202558 4.05925e-16 1
4800 4 0.00257776 3.53884e-16 1
4800 5 0.00303791 1.59595e-16 1
4800 6 0.00340603 1.49186e-16 1
4800 7 0.00368212 1.249e-16 1
4800 8 0.00386618 1.45717e-16 1
4800 9 0.00395821 5.89806e-17 1
4800 10 0.00395821 -9.71445e-17 1
4800 11 0.00386618 -1.21431e-16 1
4800 12 0.00368212 -1.45717e-16 1
4800 13 0.00340603 -1.35308e-16 1
4800 14 0.00303791 -1.8735e-16 1
4800 15 0.00257776 -3.57353e-16 1
4800 16 0.00202558 -4.09395e-16 1
4800 17 0.00138137 -4.82253e-16 1
4800 18 0.00064513 -4.44089e-16 1
4800 19 0 0 1

# Timestep: 4900
4900 0 0 0 1
4900 1 0.00064513 4.44089e-16 1
4900 2 0.00138137 3.50414e-16 1
4900 3 0.00202558 3.57353e-16 1
4900 4 0.00257776 1.97758e-16 1
4900 5 0.00303791 2.94903e-16 1
4900 6 0.00340603 6.93889e-17 1
4900 7 0.00368212 1.66533e-16 1
4900 8 0.00386618 5.89806e-17 1
4900 9 0.00395821 2.01228e-16 1
4900 10 0.00395821 -2.77556e-17 1
4900 11 0.00386618 9.71445e-17 1
4900 12 0.00368212 -9.36751e-17 1
4900 13 0.00340603 -2.04697e-16 1
4900 14 0.00303791 -2.11636e-16 1
4900 15 0.00257776 -3.67761e-16 1
4900 16 0.00202558 -3.85109e-16 1
4900 17 0.00138137 -4.82253e-16 1
4900 18 0.00064513 -5.13478e-16 1
4900 19 0 0 1

# Timestep: 5000
5000 0 0 0 1
5000 1 0.00064513 4.78784e-16 1
5000 2 0.00138137 4.19803e-16 1
5000 3 0.00202558 5.44703e-16 1
5000 4 0.00257776 4.05925e-16 1
5000 5 0.00303791 3.08781e-16 1
5000 6 0.00340603 2.32453e-16 1
5000 7 0.00368212 1.49186e-16 1
5000 8 0.00386618 1.38778e-17 1
5000 9 0.00395821 2.42861e-17 1
5000 10 0.00395821 -3.81639e-17 1
5000 11 0.00386618 -4.51028e-17 1
5000 12 0.00368212 -2.08167e-16 1
5000 13 0.00340603 -2.81025e-16 1
5000 14 0.00303791 -3.7817e-16 1
5000 15 0.00257776 -4.05925e-16 1
5000 16 0.00202558 -4.05925e-16 1
5000 17 0.00138137 -4.61436e-16 1
5000 18 0.00064513 -4.85723e-16 1
5000 19 0 0 1

# Timestep: 5100
5100 0 0 0 1
5100 1 0.00064513 5.44703e-16 1
5100 2 0.00138137 4.3715e-16 1
5100 3 0.00202558 3.67761e-16 1
5100 4 0.00257776 3.53884e-16 1
5100 5 0.00303791 2.32453e-16 1
5100 6 0.00340603 3.05311e-16 1
5100 7 0.00368212 1.45717e-16 1
5100 8 0.00386618 1.31839e-16 1
5100 9 0.00395821 -6.93889e-17 1
5100 10 0.00395821 9.02056e-17 1
5100 11 0.00386618 -6.245e-17 1
5100 12 0.00368212 -3.81639e-17 1
5100 13 0.00340603 -3.26128e-16 1
5100 14 0.00303791 -2.15106e-16 1
5100 15 0.00257776 -2.94903e-16 1
5100 16 0.00202558 -4.02456e-16 1
5100 17 0.00138137 -3.71231e-16 1
5100 18 0.00064513 -5.27356e-16 1
5100 19 0 0 1

# Timestep: 5200
5200 0 0 0 1
5200 1 0.00064513 4.92661e-16 1
5200 2 0.00138137 5.06539e-16 1
5200 3 0.00202558 4.61436e-16 1
5200 4 0.00257776 2.81025e-16 1
5200 5 0.00303791 3.71231e-16 1
5200 6 0.00340603 2.35922e-16 1
5200 7 0.00368212 2.91434e-16 1
5200 8 0.00386618 -3.1225e-17 1
5200 9 0.00395821 1.04083e-16 1
5200 10 0.00395821 -1.66533e-16 1
5200 11 0.00386618 -3.81639e-17 1
5200 12 0.00368212 -2.35922e-16 1
5200 13 0.00340603 -2.22045e-16 1
5200 14 0.00303791 -2.74086e-16 1
5200 15 0.00257776 -3.71231e-16 1
5200 16 0.00202558 -4.75314e-16 1
5200 17 0.00138137 -5.93275e-16 1
5200 18 0.00064513 -5.82867e-16 1
5200 19 0 0 1

# Timestep: 5300
5300 0 0 0 1
5300 1 0.00064513 4.68375e-16 1
5300 2 0.00138137 4.57967e-16 1
5300 3 0.00202558 4.02456e-16 1
5300 4 0.00257776 3.95517e-16 1
5300 5 0.00303791 2.84495e-16 1
5300 6 0.00340603 2.18575e-16 1
5300 7 0.00368212 1.66533e-16 1
5300 8 0.00386618 2.18575e-16 1
5300 9 0.00395821 -2.08167e-17 1
5300 10 0.00395821 0 1
5300 11 0.00386618 -1.97758e-16 1
5300 12 0.00368212 -1.73472e-16 1
5300 13 0.00340603 -2.87964e-16 1
5300 14 0.00303791 -2.18575e-16 1
5300 15 0.00257776 -3.1572e-16 1
5300 16 0.00202558 -3.98986e-16 1
5300 17 0.00138137 -4.26742e-16 1
5300 18 0.00064513 -4.30211e-16 1
5300 19 0 0 1

# Timestep: 5400
5400 0 0 0 1
5400 1 0.00064513 5.96745e-16 1
5400 2 0.00138137 5.6205e-16 1
5400 3 0.00202558 3.71231e-16 1
5400 4 0.00257776 3.01842e-16 1
5400 5 0.00303791 2.5327e-16 1
5400 6 0.00340603 2.81025e-16 1
5400 7 0.00368212 -1.04083e-17 1
5400 8 0.00386618 1.17961e-16 1
5400 9 0.00395821 -8.67362e-17 1
5400 10 0.00395821 1.38778e-17 1
5400 11 0.00386618 1.04083e-17 1
5400 12 0.00368212 -4.51028e-17 1
5400 13 0.00340603 -2.5327e-16 1
5400 14 0.00303791 -3.71231e-16 1
5400 15 0.00257776 -3.1572e-16 1
5400 16 0.00202558 -3.50414e-16 1
5400 17 0.00138137 -4.19803e-16 1
5400 18 0.00064513 -5.55112e-16 1
5400 19 0 0 1

# Timestep: 5500
5500 0 0 0 1
5500 1 0.00064513 4.57967e-16 1
5500 2 0.00138137 3.26128e-16 1
5500 3 0.00202558 4.12864e-16 1
5500 4 0.00257776 1.59595e-16 1
5500 5 0.00303791 2.91434e-16 1
5500 6 0.00340603 1.14492e-16 1
5500 7 0.00368212 2.77556e-16 1
5500 8 0.00386618 1.11022e-16 1
5500 9 0.00395821 1.9082e-16 1
5500 10 0.00395821 -9.36751e-17 1
5500 11 0.00386618 7.63278e-17 1
5500 12 0.00368212 -1.97758e-16 1
5500 13 0.00340603 -1.07553e-16 1
5500 14 0.00303791 -3.64292e-16 1
5500 15 0.00257776 -2.56739e-16 1
5500 16 0.00202558 -4.61436e-16 1
5500 17 0.00138137 -4.85723e-16 1
5500 18 0.00064513 -4.92661e-16 1
5500 19 0 0 1

# Timestep: 5600
5600 0 0 0 1
5600 1 0.00064513 5.16948e-16 1
5600 2 0.00138137 4.44089e-16 1
5600 3 0.00202558 4.68375e-16 1
5600 4 0.00257776 3.71231e-16 1
5600 5 0.00303791 4.75314e-16 1
5600 6 0.00340603 1.94289e-16 1
5600 7 0.00368212 1.35308e-16 1
5600 8 0.00386618 1.49186e-16 1
5600 9 0.00395821 -2.08167e-17 1
5600 10 0.00395821 -1.11022e-16 1
5600 11 0.00386618 1.73472e-17 1
5600 12 0.00368212 -5.89806e-17 1
5600 13 0.00340603 -2.81025e-16 1
5600 14 0.00303791 -3.85109e-16 1
5600 15 0.00257776 -2.84495e-16 1
5600 16 0.00202558 -3.1225e-16 1
5600 17 0.00138137 -3.01842e-16 1
5600 18 0.00064513 -4.85723e-16 1
5600 19 0 0 1

# Timestep: 5700
5700 0 0 0 1
5700 1 0.00064513 5.72459e-16 1
5700 2 0.00138137 5.75928e-16 1
5700 3 0.00202558 4.02456e-16 1
5700 4 0.00257776 3.747e-16 1
5700 5 0.00303791 3.40006e-16 1
5700 6 0.00340603 2.77556e-16 1
5700 7 0.00368212 3.05311e-16 1
5700 8 0.00386618 1.14492e-16 1
5700 9 0.00395821 2.08167e-17 1
5700 10 0.00395821 -2.77556e-17 1
5700 11 0.00386618 -6.59195e-17 1
5700 12 0.00368212 -2.67147e-16 1
5700 13 0.00340603 -2.94903e-16 1
5700 14 0.00303791 -3.05311e-16 1
5700 15 0.00257776 -3.22659e-16 1
5700 16 0.00202558 -4.12864e-16 1
5700 17 0.00138137 -5.10009e-16 1
5700 18 0.00064513 -5.48173e-16 1
5700 19 0 0 1

# Timestep: 5800
5800 0 0 0 1
5800 1 0.00064513 4.61436e-16 1
5800 2 0.00138137 4.61436e-16 1
5800 3 0.00202558 3.88578e-16 1
5800 4 0.00257776 3.50414e-16 1
5800 5 0.00303791 3.19189e-16 1
5800 6 0.00340603 1.70003e-16 1
5800 7 0.00368212 2.56739e-16 1
5800 8 0.00386618 7.97973e-17 1
5800 9 0.00395821 4.85723e-17 1
5800 10 0.00395821 -4.51028e-17 1
5800 11 0.00386618 -5.20417e-17 1
5800 12 0.00368212 -9.71445e-17 1
5800 13 0.00340603 -1.8735e-16 1
5800 14 0.00303791 -1.56125e-16 1
5800 15 0.00257776 -2.77556e-16 1
5800 16 0.00202558 -2.77556e-16 1
5800 17 0.00138137 -4.4062e-16 1
5800 18 0.00064513 -5.06539e-16 1
5800 19 0 0 1

# Timestep: 5900
5900 0 0 0 1
5900 1 0.00064513 4.16334e-16 1
5900 2 0.00138137 3.67761e-16 1
5900 3 0.00202558 3.95517e-16 1
5900 4 0.00257776 2.84495e-16 1
5900 5 0.00303791 2.42861e-16 1
5900 6 0.00340603 1.249e-16 1
5900 7 0.00368212 9.02056e-17 1
5900 8 0.00386618 -4.16334e-17 1
5900 9 0.00395821 2.42861e-17 1
5900 10 0.00395821 -1.00614e-16 1
5900 11 0.00386618 -2.42861e-17 1
5900 12 0.00368212 -2.01228e-16 1
5900 13 0.00340603 -2.01228e-16 1
5900 14 0.00303791 -3.7817e-16 1
5900 15 0.00257776 -3.95517e-16 1
5900 16 0.00202558 -4.02456e-16 1
5900 17 0.00138137 -4.26742e-16 1
5900 18 0.00064513 -4.09395e-16 1
5900 19 0 0 1

# Timestep: 6000
6000 0 0 0 1
6000 1 0.00064513 5.06539e-16 1
6000 2 0.00138137 4.12864e-16 1
6000 3 0.00202558 4.61436e-16 1
6000 4 0.00257776 2.84495e-16 1
6000 5 0.00303791 2.39392e-16 1
6000 6 0.00340603 2.42861e-16 1
6000 7 0.00368212 1.45717e-16 1
6000 8 0.00386618 3.81639e-17 1
6000 9 0.00395821 -5.89806e-17 1
6000 10 0.00395821 7.28584e-17 1
6000 11 0.00386618 -9.71445e-17 1
6000 12 0.00368212 -1.35308e-16 1
6000 13 0.00340603 -1.73472e-16 1
6000 14 0.00303791 -2.46331e-16 1
6000 15 0.00257776 -3.50414e-16 1
6000 16 0.00202558 -4.54498e-16 1
6000 17 0.00138137 -4.54498e-16 1
6000 18 0.00064513 -4.57967e-16 1
6000 19 0 0 1

# Timestep: 6100
6100 0 0 0 1
6100 1 0.00064513 4.68375e-16 1
6100 2 0.00138137 3.98986e-16 1
6100 3 0.00202558 4.19803e-16 1
6100 4 0.00257776 2.35922e-16 1
6100 5 0.00303791 1.07553e-16 1
6100 6 0.00340603 2.11636e-16 1
6100 7 0.00368212 -3.46945e-18 1
6100 8 0.00386618 1.38778e-17 1
6100 9 0.00395821 -5.20417e-17 1
6100 10 0.00395821 -3.81639e-17 1
6100 11 0.00386618 6.93889e-18 1
6100 12 0.00368212 -1.45717e-16 1
6100 13 0.00340603 -3.95517e-16 1
6100 14 0.00303791 -2.35922e-16 1
6100 15 0.00257776 -2.42861e-16 1
6100 16 0.00202558 -4.05925e-16 1
6100 17 0.00138137 -5.44703e-16 1
6100 18 0.00064513 -4.85723e-16 1
6100 19 0 0 1

# Timestep: 15000
15000 0 0 0 1
15000 1 0.00064513 4.68375e-16 1
15000 2 0.00138137 3.98986e-16 1
15000 3 0.00202558 4.19803e-16 1
15000 4 0.00257776 2.35922e-16 1
15000 5 0.00303791 1.07553e-16 1
15000 6 0.00340603 2.11636e-16 1
15000 7 0.00368212 -3.46945e-18 1
15000 8 0.00386618 1.38778e-17 1
15000 9 0.00395821 -5.20417e-17 1
15000 10 0.00395821 -3.81639e-17 1
15000 11 0.00386618 6.93889e-18 1
15000 12 0.00368212 -1.45717e-16 1
15000 13 0.00340603 -3.95517e-16 1
15000 14 0.00303791 -2.35922e-16 1
15000 15 0.00257776 -2.42861e-16 1
15000 16 0.00202558 -4.05925e-16 1
15000 17 0.00138137 -5.44703e-16 1
15000 18 0.00064513 -4.85723e-16 1
15000 19 0 0 1

