# Timestep Y UX UY RHO
# Timestep: 0
3900 22 0.0155367 -3.08781e-16 1
3900 23 0.0152868 -1.11022e-16 1
3900 24 0.0149534 -2.498e-16 1
3900 25 0.0145362 -2.74086e-16 1
3900 26 0.0140349 -4.12864e-16 1
3900 27 0.0134492 -4.23273e-16 1
3900 28 0.0127787 -5.82867e-16 1
3900 29 0.012023 -6.38378e-16 1
3900 30 0.0111815 -6.38378e-16 1
3900 31 0.0102539 -7.45931e-16 1
3900 32 0.00923939 -7.59809e-16 1
3900 33 0.00813753 -7.56339e-16 1
3900 34 0.00694765 -8.39606e-16 1
3900 35 0.00566911 -9.85323e-16 1
3900 36 0.00430122 -9.57567e-16 1
3900 37 0.00284329 -1.05818e-15 1
3900 38 0.00129462 -1.08941e-15 1
3900 39 0 0 1

# Timestep: 4000
4000 0 0 0 1
4000 1 0.00130019 1.07206e-15 1
4000 2 0.00285577 1.06512e-15 1
4000 3 0.00432053 1.08941e-15 1
4000 4 0.00569512 1.08594e-15 1
4000 5 0.0069802 9.88792e-16 1
4000 6 0.0081764 9.54098e-16 1
4000 7 0.00928432 9.47159e-16 1
4000 8 0.0103046 7.59809e-16 1
4000 9 0.0112377 7.28584e-16 1
4000 10 0.0120842 6.80012e-16 1
4000 11 0.0128445 6.66134e-16 1
4000 12 0.0135192 6.31439e-16 1
4000 13 0.0141087 4.75314e-16 1
4000 14 0.0146132 4.02456e-16 1
4000 15 0.0150332 2.22045e-16 1
4000 16 0.0153689 2.98372e-16 1
4000 17 0.0156204 2.46331e-16 1
4000 18 0.015788 1.83881e-16 1
4000 19 0.0158718 2.08167e-17 1
4000 20 0.0158718 2.42861e-17 1
4000 21 0.015788 -3.81639e-17 1
4000 22 0.0156204 -1.83881e-16 1
4000 23 0.0153689 -1.52656e-16 1
4000 24 0.0150332 -3.01842e-16 1
4000 25 0.0146132 -2.81025e-16 1
4000 26 0.0141087 -3.43475e-16 1
4000 27 0.0135192 -3.29597e-16 1
4000 28 0.0128445 -4.30211e-16 1
4000 29 0.0120842 -5.86337e-16 1
4000 30 0.0112377 -6.9042e-16 1
4000 31 0.0103046 -7.5287e-16 1
4000 32 0.00928432 -7.70217e-16 1
4000 33 0.0081764 -8.36137e-16 1
4000 34 0.0069802 -9.12465e-16 1
4000 35 0.00569512 -1.00961e-15 1
4000 36 0.00432053 -1.02349e-15 1
4000 37 0.00285577 -1.07206e-15 1
4000 38 0.00130019 -1.1241e-15 1
4000 39 0 0 1

# Timestep: 4100
4100 0 0 0 1
4100 1 0.00130539 1.19696e-15 1
4100 2 0.00286745 1.14145e-15 1
4100 3 0.0043386 1.07206e-15 1
4100 4 0.00571947 9.05526e-16 1
4100 5 0.00701067 8.43076e-16 1
4100 6 0.00821278 6.41848e-16 1
4100 7 0.00932637 7.70217e-16 1
4100 8 0.010352 5.75928e-16 1
4100 9 0.0112902 7.07767e-16 1
4100 10 0.0121414 6.38378e-16 1
4100 11 0.0129061 5.58581e-16 1
4100 12 0.0135848 4.64906e-16 1
4100 13 0.0141778 3.29597e-16 1
4100 14 0.0146854 3.1572e-16 1
4100 15 0.0151079 2.11636e-16 1
4100 16 0.0154456 1.52656e-16 1
4100 17 0.0156988 1.35308e-16 1
4100 18 0.0158674 2.42861e-17 1
4100 19 0.0159517 -4.16334e-17 1
4100 20 0.0159517 -1.42247e-16 1
4100 21 0.0158674 -1.11022e-16 1
4100 22 0.0156988 -1.83881e-16 1
4100 23 0.0154456 -1.8735e-16 1
4100 24 0.0151079 -2.81025e-16 1
4100 25 0.0146854 -2.84495e-16 1
4100 26 0.0141778 -3.747e-16 1
4100 27 0.0135848 -4.19803e-16 1
4100 28 0.0129061 -6.21031e-16 1
4100 29 0.0121414 -5.16948e-16 1
4100 30 0.0112902 -7.00828e-16 1
4100 31 0.010352 -5.82867e-16 1
4100 32 0.00932637 -8.18789e-16 1
4100 33 0.00821278 -7.66748e-16 1
4100 34 0.00701067 -9.36751e-16 1
4100 35 0.00571947 -8.7777e-16 1
4100 36 0.0043386 -1.06165e-15 1
4100 37 0.00286745 -1.23859e-15 1
4100 38 0.00130539 -1.20737e-15 1
4100 39 0 0 1

# Timestep: 4200
4200 0 0 0 1
4200 1 0.00131026 1.08247e-15 1
4200 2 0.00287838 9.74915e-16 1
4200 3 0.00435552 9.67976e-16 1
4200 4 0.00574226 1.05124e-15 1
4200 5 0.00703918 8.56953e-16 1
4200 6 0.00824682 8.04912e-16 1
4200 7 0.00936572 6.17562e-16 1
4200 8 0.0103964 7.32053e-16 1
4200 9 0.0113393 5.44703e-16 1
4200 10 0.012195 6.59195e-16 1
4200 11 0.0129638 5.44703e-16 1
4200 12 0.0136461 5.13478e-16 1
4200 13 0.0142424 4.02456e-16 1
4200 14 0.0147529 3.92048e-16 1
4200 15 0.0151778 3.85109e-16 1
4200 16 0.0155175 3.08781e-16 1
4200 17 0.0157721 2.56739e-16 1
4200 18 0.0159417 5.55112e-17 1
4200 19 0.0160265 1.04083e-17 1
4200 20 0.0160265 -3.81639e-17 1
4200 21 0.0159417 -1.38778e-17 1
4200 22 0.0157721 -1.14492e-16 1
4200 23 0.0155175 -2.70617e-16 1
4200 24 0.0151778 -4.3715e-16 1
4200 25 0.0147529 -4.89192e-16 1
4200 26 0.0142424 -5.55112e-16 1
4200 27 0.0136461 -5.48173e-16 1
4200 28 0.0129638 -5.89806e-16 1
4200 29 0.012195 -5.34295e-16 1
4200 30 0.0113393 -7.42462e-16 1
4200 31 0.0103964 -6.34909e-16 1
4200 32 0.00936572 -7.84095e-16 1
4200 33 0.00824682 -8.98587e-16 1
4200 34 0.00703918 -9.54098e-16 1
4200 35 0.00574226 -9.71445e-16 1
4200 36 0.00435552 -9.85323e-16 1
4200 37 0.00287838 -1.03736e-15 1
4200 38 0.00131026 -1.13104e-15 1
4200 39 0 0 1

# Timestep: 4300
4300 0 0 0 1
4300 1 0.00131482 1.15533e-15 1
4300 2 0.00288861 1.13104e-15 1
4300 3 0.00437135 9.99201e-16 1
4300 4 0.00576359 9.88792e-16 1
4300 5 0.00706586 9.54098e-16 1
4300 6 0.00827868 8.91648e-16 1
4300 7 0.00940256 7.07767e-16 1
4300 8 0.010438 6.48787e-16 1
4300 9 0.0113853 5.86337e-16 1
4300 10 0.0122451 5.20417e-16 1
4300 11 0.0130178 4.30211e-16 1
4300 12 0.0137036 4.64906e-16 1
4300 13 0.0143029 4.02456e-16 1
4300 14 0.014816 3.1572e-16 1
4300 15 0.0152432 1.83881e-16 1
4300 16 0.0155847 1.00614e-16 1
4300 17 0.0158407 5.20417e-17 1
4300 18 0.0160113 1.04083e-16 1
4300 19 0.0160965 -2.77556e-17 1
4300 20 0.0160965 -1.07553e-16 1
4300 21 0.0160113 -2.15106e-16 1
4300 22 0.0158407 -3.71231e-16 1
4300 23 0.0155847 -2.77556e-16 1
4300 24 0.0152432 -4.3715e-16 1
4300 25 0.014816 -3.46945e-16 1
4300 26 0.0143029 -5.16948e-16 1
4300 27 0.0137036 -4.02456e-16 1
4300 28 0.0130178 -7.80626e-16 1
4300 29 0.0122451 -6.2797e-16 1
4300 30 0.0113853 -7.11237e-16 1
4300 31 0.010438 -8.25728e-16 1
4300 32 0.00940256 -1.00961e-15 1
4300 33 0.00827868 -1.079e-15 1
4300 34 0.00706586 -1.0339e-15 1
4300 35 0.00576359 -1.07206e-15 1
4300 36 0.00437135 -1.00614e-15 1
4300 37 0.00288861 -1.17614e-15 1
4300 38 0.00131482 -1.1241e-15 1
4300 39 0 0 1

# Timestep: 4400
4400 0 0 0 1
4400 1 0.00131909 1.17961e-15 1
4400 2 0.00289818 1.10328e-15 1
4400 3 0.00438616 1.08941e-15 1
4400 4 0.00578355 1.01308e-15 1
4400 5 0.00709084 1.05124e-15 1
4400 6 0.0083085 8.25728e-16 1
4400 7 0.00943702 9.67976e-16 1
4400 8 0.0104768 6.17562e-16 1
4400 9 0.0114284 8.67362e-16 1
4400 10 0.0122921 6.52256e-16 1
4400 11 0.0130683 7.77156e-16 1
4400 12 0.0137573 3.43475e-16 1
4400 13 0.0143595 4.4062e-16 1
4400 14 0.0148751 2.22045e-16 1
4400 15 0.0153045 2.63678e-16 1
4400 16 0.0156477 2.22045e-16 1
4400 17 0.0159049 8.67362e-17 1
4400 18 0.0160764 1.73472e-17 1
4400 19 0.0161621 6.93889e-18 1
4400 20 0.0161621 -1.21431e-16 1
4400 21 0.0160764 -2.42861e-16 1
4400 22 0.0159049 -2.08167e-16 1
4400 23 0.0156477 -2.70617e-16 1
4400 24 0.0153045 -3.64292e-16 1
4400 25 0.0148751 -4.26742e-16 1
4400 26 0.0143595 -5.41234e-16 1
4400 27 0.0137573 -5.13478e-16 1
4400 28 0.0130683 -6.10623e-16 1
4400 29 0.0122921 -6.17562e-16 1
4400 30 0.0114284 -6.45317e-16 1
4400 31 0.0104768 -8.25728e-16 1
4400 32 0.00943702 -7.77156e-16 1
4400 33 0.0083085 -8.08381e-16 1
4400 34 0.00709084 -9.19403e-16 1
4400 35 0.00578355 -8.95117e-16 1
4400 36 0.00438616 -9.95731e-16 1
4400 37 0.00289818 -1.079e-15 1
4400 38 0.00131909 -1.13798e-15 1
4400 39 0 0 1

# Timestep: 4500
4500 0 0 0 1
4500 1 0.00132308 1.17267e-15 1
4500 2 0.00290714 9.47159e-16 1
4500 3 0.00440003 1.19696e-15 1
4500 4 0.00580223 9.12465e-16 1
4500 5 0.00711421 9.67976e-16 1
4500 6 0.00833641 7.38992e-16 1
4500 7 0.00946928 8.84709e-16 1
4500 8 0.0105132 6.41848e-16 1
4500 9 0.0114687 7.70217e-16 1
4500 10 0.012336 5.06539e-16 1
4500 11 0.0131155 7.18176e-16 1
4500 12 0.0138076 4.16334e-16 1
4500 13 0.0144125 5.79398e-16 1
4500 14 0.0149305 2.5327e-16 1
4500 15 0.0153618 3.81639e-16 1
4500 16 0.0157066 1.35308e-16 1
4500 17 0.015965 2.18575e-16 1
4500 18 0.0161373 -4.51028e-17 1
4500 19 0.0162234 0 1
4500 20 0.0162234 -1.42247e-16 1
4500 21 0.0161373 -1.31839e-16 1
4500 22 0.015965 -2.91434e-16 1
4500 23 0.0157066 -3.29597e-16 1
4500 24 0.0153618 -4.12864e-16 1
4500 25 0.0149305 -4.89192e-16 1
4500 26 0.0144125 -5.37764e-16 1
4500 27 0.0138076 -5.23886e-16 1
4500 28 0.0131155 -6.80012e-16 1
4500 29 0.012336 -6.38378e-16 1
4500 30 0.0114687 -8.46545e-16 1
4500 31 0.0105132 -7.63278e-16 1
4500 32 0.00946928 -9.4369e-16 1
4500 33 0.00833641 -9.19403e-16 1
4500 34 0.00711421 -8.7777e-16 1
4500 35 0.00580223 -9.26342e-16 1
4500 36 0.00440003 -1.13104e-15 1
4500 37 0.00290714 -1.02002e-15 1
4500 38 0.00132308 -1.11022e-15 1
4500 39 0 0 1

# Timestep: 4600
4600 0 0 0 1
4600 1 0.00132682 1.17267e-15 1
4600 2 0.00291552 1.08941e-15 1
4600 3 0.00441301 1.1692e-15 1
4600 4 0.00581971 9.61037e-16 1
4600 5 0.00713608 1.05471e-15 1
4600 6 0.00836253 7.28584e-16 1
4600 7 0.00949947 8.88178e-16 1
4600 8 0.0105473 5.58581e-16 1
4600 9 0.0115064 7.25114e-16 1
4600 10 0.0123771 3.92048e-16 1
4600 11 0.0131598 5.0307e-16 1
4600 12 0.0138547 3.1225e-16 1
4600 13 0.0144621 4.89192e-16 1
4600 14 0.0149822 2.94903e-16 1
4600 15 0.0154154 3.53884e-16 1
4600 16 0.0157617 9.71445e-17 1
4600 17 0.0160213 2.81025e-16 1
4600 18 0.0161943 -9.02056e-17 1
4600 19 0.0162808 -1.38778e-17 1
4600 20 0.0162808 -3.1225e-17 1
4600 21 0.0161943 -1.38778e-17 1
4600 22 0.0160213 -1.56125e-16 1
4600 23 0.0157617 -2.67147e-16 1
4600 24 0.0154154 -3.40006e-16 1
4600 25 0.0149822 -4.05925e-16 1
4600 26 0.0144621 -3.05311e-16 1
4600 27 0.0138547 -3.88578e-16 1
4600 28 0.0131598 -4.3715e-16 1
4600 29 0.0123771 -6.17562e-16 1
4600 30 0.0115064 -6.45317e-16 1
4600 31 0.0105473 -8.53484e-16 1
4600 32 0.00949947 -8.08381e-16 1
4600 33 0.00836253 -8.25728e-16 1
4600 34 0.00713608 -8.74301e-16 1
4600 35 0.00581971 -1.02696e-15 1
4600 36 0.00441301 -1.03736e-15 1
4600 37 0.00291552 -1.2039e-15 1
4600 38 0.00132682 -1.11022e-15 1
4600 39 0 0 1

# Timestep: 4700
4700 0 0 0 1
4700 1 0.00133032 1.14492e-15 1
4700 2 0.00292337 1.12063e-15 1
4700 3 0.00442515 1.07206e-15 1
4700 4 0.00583607 1.00267e-15 1
4700 5 0.00715655 8.39606e-16 1
4700 6 0.00838697 9.92262e-16 1
4700 7 0.00952773 8.91648e-16 1
4700 8 0.0105792 8.84709e-16 1
4700 9 0.0115417 8.04912e-16 1
4700 10 0.0124156 6.45317e-16 1
4700 11 0.0132012 5.51642e-16 1
4700 12 0.0138987 4.996e-16 1
4700 13 0.0145085 6.76542e-16 1
4700 14 0.0150307 4.16334e-16 1
4700 15 0.0154656 2.56739e-16 1
4700 16 0.0158133 8.32667e-17 1
4700 17 0.0160739 2.84495e-16 1
4700 18 0.0162477 -8.32667e-17 1
4700 19 0.0163345 1.17961e-16 1
4700 20 0.0163345 -2.25514e-16 1
4700 21 0.0162477 5.55112e-17 1
4700 22 0.0160739 -2.46331e-16 1
4700 23 0.0158133 -5.55112e-17 1
4700 24 0.0154656 -1.73472e-16 1
4700 25 0.0150307 -2.46331e-16 1
4700 26 0.0145085 -5.0307e-16 1
4700 27 0.0138987 -5.44703e-16 1
4700 28 0.0132012 -5.20417e-16 1
4700 29 0.0124156 -5.34295e-16 1
4700 30 0.0115417 -8.18789e-16 1
4700 31 0.0105792 -8.25728e-16 1
4700 32 0.00952773 -8.56953e-16 1
4700 33 0.00838697 -7.94503e-16 1
4700 34 0.00715655 -8.84709e-16 1
4700 35 0.00583607 -9.74915e-16 1
4700 36 0.00442515 -1.06512e-15 1
4700 37 0.00292337 -1.08594e-15 1
4700 38 0.00133032 -1.13104e-15 1
4700 39 0 0 1

# Timestep: 4800
4800 0 0 0 1
4800 1 0.00133359 1.1588e-15 1
4800 2 0.00293071 1.09635e-15 1
4800 3 0.00443652 1.06165e-15 1
4800 4 0.00585139 9.47159e-16 1
4800 5 0.00717571 9.26342e-16 1
4800 6 0.00840985 8.32667e-16 1
4800 7 0.00955417 8.63892e-16 1
4800 8 0.010609 7.28584e-16 1
4800 9 0.0115747 6.34909e-16 1
4800 10 0.0124516 4.78784e-16 1
4800 11 0.0132399 4.75314e-16 1
4800 12 0.0139399 4.54498e-16 1
4800 13 0.0145519 3.1572e-16 1
4800 14 0.0150761 2.42861e-16 1
4800 15 0.0155126 2.22045e-16 1
4800 16 0.0158616 2.77556e-17 1
4800 17 0.0161232 6.59195e-17 1
4800 18 0.0162976 -9.36751e-17 1
4800 19 0.0163848 7.97973e-17 1
4800 20 0.0163848 -2.67147e-16 1
4800 21 0.0162976 -8.32667e-17 1
4800 22 0.0161232 -3.50414e-16 1
4800 23 0.0158616 -1.76942e-16 1
4800 24 0.0155126 -4.12864e-16 1
4800 25 0.0150761 -1.66533e-16 1
4800 26 0.0145519 -5.06539e-16 1
4800 27 0.0139399 -3.85109e-16 1
4800 28 0.0132399 -6.00214e-16 1
4800 29 0.0124516 -5.23886e-16 1
4800 30 0.0115747 -8.50015e-16 1
4800 31 0.010609 -8.25728e-16 1
4800 32 0.00955417 -1.00614e-15 1
4800 33 0.00840985 -8.95117e-16 1
4800 34 0.00717571 -1.06165e-15 1
4800 35 0.00585139 -1.03736e-15 1
4800 36 0.00443652 -1.19002e-15 1
4800 37 0.00293071 -1.1692e-15 1
4800 38 0.00133359 -1.15186e-15 1
4800 39 0 0 1

# Timestep: 4900
4900 0 0 0 1
4900 1 0.00133665 1.2039e-15 1
4900 2 0.00293759 1.14492e-15 1
4900 3 0.00444715 1.19696e-15 1
4900 4 0.00586572 1.03043e-15 1
4900 5 0.00719364 9.71445e-16 1
4900 6 0.00843126 8.43076e-16 1
4900 7 0.00957892 8.63892e-16 1
4900 8 0.0106369 6.52256e-16 1
4900 9 0.0116056 6.31439e-16 1
4900 10 0.0124853 5.75928e-16 1
4900 11 0.0132762 5.27356e-16 1
4900 12 0.0139785 4.92661e-16 1
4900 13 0.0145926 3.22659e-16 1
4900 14 0.0151185 3.05311e-16 1
4900 15 0.0155565 1.63064e-16 1
4900 16 0.0159068 1.49186e-16 1
4900 17 0.0161693 1.45717e-16 1
4900 18 0.0163443 2.42861e-17 1
4900 19 0.0164318 -9.02056e-17 1
4900 20 0.0164318 -1.249e-16 1
4900 21 0.0163443 -2.11636e-16 1
4900 22 0.0161693 -2.11636e-16 1
4900 23 0.0159068 -1.66533e-16 1
4900 24 0.0155565 -3.36536e-16 1
4900 25 0.0151185 -3.46945e-16 1
4900 26 0.0145926 -4.96131e-16 1
4900 27 0.0139785 -5.06539e-16 1
4900 28 0.0132762 -6.31439e-16 1
4900 29 0.0124853 -6.245e-16 1
4900 30 0.0116056 -7.73687e-16 1
4900 31 0.0106369 -8.01442e-16 1
4900 32 0.00957892 -9.71445e-16 1
4900 33 0.00843126 -9.36751e-16 1
4900 34 0.00719364 -9.61037e-16 1
4900 35 0.00586572 -1.05124e-15 1
4900 36 0.00444715 -1.09635e-15 1
4900 37 0.00293759 -1.07553e-15 1
4900 38 0.00133665 -1.17961e-15 1
4900 39 0 0 1

# Timestep: 5000
5000 0 0 0 1
5000 1 0.00133952 1.13104e-15 1
5000 2 0.00294402 9.92262e-16 1
5000 3 0.00445711 9.85323e-16 1
5000 4 0.00587913 1.05124e-15 1
5000 5 0.00721042 9.4369e-16 1
5000 6 0.0084513 6.76542e-16 1
5000 7 0.00960208 6.9042e-16 1
5000 8 0.0106631 6.245e-16 1
5000 9 0.0116346 5.20417e-16 1
5000 10 0.0125168 4.71845e-16 1
5000 11 0.0133101 3.53884e-16 1
5000 12 0.0140146 4.26742e-16 1
5000 13 0.0146306 3.46945e-16 1
5000 14 0.0151582 4.85723e-16 1
5000 15 0.0155977 2.63678e-16 1
5000 16 0.015949 1.76942e-16 1
5000 17 0.0162125 1.38778e-16 1
5000 18 0.0163881 2.04697e-16 1
5000 19 0.0164758 1.35308e-16 1
5000 20 0.0164758 -1.38778e-17 1
5000 21 0.0163881 -7.28584e-17 1
5000 22 0.0162125 -1.42247e-16 1
5000 23 0.015949 -2.08167e-16 1
5000 24 0.0155977 -2.5327e-16 1
5000 25 0.0151582 -3.26128e-16 1
5000 26 0.0146306 -3.40006e-16 1
5000 27 0.0140146 -5.0307e-16 1
5000 28 0.0133101 -5.37764e-16 1
5000 29 0.0125168 -6.9042e-16 1
5000 30 0.0116346 -7.66748e-16 1
5000 31 0.0106631 -7.45931e-16 1
5000 32 0.00960208 -8.88178e-16 1
5000 33 0.0084513 -9.4022e-16 1
5000 34 0.00721042 -1.02696e-15 1
5000 35 0.00587913 -9.74915e-16 1
5000 36 0.00445711 -1.09288e-15 1
5000 37 0.00294402 -1.01655e-15 1
5000 38 0.00133952 -1.13798e-15 1
5000 39 0 0 1

# Timestep: 5100
5100 0 0 0 1
5100 1 0.0013422 1.05471e-15 1
5100 2 0.00295004 1.07206e-15 1
5100 3 0.00446643 8.98587e-16 1
5100 4 0.00589168 9.78384e-16 1
5100 5 0.00722612 8.98587e-16 1
5100 6 0.00847005 8.39606e-16 1
5100 7 0.00962376 7.59809e-16 1
5100 8 0.0106875 7.38992e-16 1
5100 9 0.0116616 7.35523e-16 1
5100 10 0.0125463 6.93889e-16 1
5100 11 0.0133419 6.69603e-16 1
5100 12 0.0140484 4.33681e-16 1
5100 13 0.0146662 4.12864e-16 1
5100 14 0.0151954 2.91434e-16 1
5100 15 0.0156362 3.01842e-16 1
5100 16 0.0159886 1.52656e-16 1
5100 17 0.0162529 9.36751e-17 1
5100 18 0.016429 -3.46945e-17 1
5100 19 0.016517 3.46945e-17 1
5100 20 0.016517 3.46945e-17 1
5100 21 0.016429 -1.04083e-17 1
5100 22 0.0162529 -1.83881e-16 1
5100 23 0.0159886 -1.49186e-16 1
5100 24 0.0156362 -3.33067e-16 1
5100 25 0.0151954 -3.19189e-16 1
5100 26 0.0146662 -5.68989e-16 1
5100 27 0.0140484 -3.60822e-16 1
5100 28 0.0133419 -6.80012e-16 1
5100 29 0.0125463 -6.07153e-16 1
5100 30 0.0116616 -7.84095e-16 1
5100 31 0.0106875 -7.66748e-16 1
5100 32 0.00962376 -9.36751e-16 1
5100 33 0.00847005 -9.4369e-16 1
5100 34 0.00722612 -1.09981e-15 1
5100 35 0.00589168 -1.00614e-15 1
5100 36 0.00446643 -1.06165e-15 1
5100 37 0.00295004 -1.03043e-15 1
5100 38 0.0013422 -1.05471e-15 1
5100 39 0 0 1

# Timestep: 5200
5200 0 0 0 1
5200 1 0.00134472 1.10328e-15 1
5200 2 0.00295567 1.04777e-15 1
5200 3 0.00447514 9.36751e-16 1
5200 4 0.00590343 9.54098e-16 1
5200 5 0.00724082 8.8124e-16 1
5200 6 0.0084876 8.88178e-16 1
5200 7 0.00964405 8.46545e-16 1
5200 8 0.0107104 7.45931e-16 1
5200 9 0.011687 6.45317e-16 1
5200 10 0.012574 5.68989e-16 1
5200 11 0.0133716 5.37764e-16 1
5200 12 0.01408 3.60822e-16 1
5200 13 0.0146995 2.81025e-16 1
5200 14 0.0152302 3.29597e-16 1
5200 15 0.0156722 3.98986e-16 1
5200 16 0.0160257 2.04697e-16 1
5200 17 0.0162907 1.8735e-16 1
5200 18 0.0164673 -6.245e-17 1
5200 19 0.0165556 2.46331e-16 1
5200 20 0.0165556 -1.21431e-16 1
5200 21 0.0164673 -6.59195e-17 1
5200 22 0.0162907 -2.74086e-16 1
5200 23 0.0160257 -1.66533e-16 1
5200 24 0.0156722 -4.82253e-16 1
5200 25 0.0152302 -4.02456e-16 1
5200 26 0.0146995 -4.64906e-16 1
5200 27 0.01408 -3.22659e-16 1
5200 28 0.0133716 -5.58581e-16 1
5200 29 0.012574 -6.21031e-16 1
5200 30 0.011687 -7.94503e-16 1
5200 31 0.0107104 -9.26342e-16 1
5200 32 0.00964405 -8.91648e-16 1
5200 33 0.0084876 -9.74915e-16 1
5200 34 0.00724082 -1.05124e-15 1
5200 35 0.00590343 -1.01655e-15 1
5200 36 0.00447514 -1.06512e-15 1
5200 37 0.00295567 -1.05124e-15 1
5200 38 0.00134472 -1.11716e-15 1
5200 39 0 0 1

# Timestep: 5300
5300 0 0 0 1
5300 1 0.00134707 1.1692e-15 1
5300 2 0.00296095 1.05818e-15 1
5300 3 0.00448331 9.4022e-16 1
5300 4 0.00591442 8.8124e-16 1
5300 5 0.00725457 9.26342e-16 1
5300 6 0.00850402 8.56953e-16 1
5300 7 0.00966303 7.94503e-16 1
5300 8 0.0107318 6.80012e-16 1
5300 9 0.0117107 6.38378e-16 1
5300 10 0.0125998 6.9042e-16 1
5300 11 0.0133994 6.10623e-16 1
5300 12 0.0141096 5.34295e-16 1
5300 13 0.0147307 4.09395e-16 1
5300 14 0.0152628 2.56739e-16 1
5300 15 0.0157059 3.81639e-16 1
5300 16 0.0160603 1.04083e-16 1
5300 17 0.016326 3.64292e-16 1
5300 18 0.0165032 -5.55112e-17 1
5300 19 0.0165917 1.73472e-16 1
5300 20 0.0165917 -2.18575e-16 1
5300 21 0.0165032 5.20417e-17 1
5300 22 0.016326 -2.5327e-16 1
5300 23 0.0160603 -1.249e-16 1
5300 24 0.0157059 -4.33681e-16 1
5300 25 0.0152628 -2.74086e-16 1
5300 26 0.0147307 -4.96131e-16 1
5300 27 0.0141096 -3.7817e-16 1
5300 28 0.0133994 -6.07153e-16 1
5300 29 0.0125998 -4.57967e-16 1
5300 30 0.0117107 -6.62664e-16 1
5300 31 0.0107318 -6.21031e-16 1
5300 32 0.00966303 -8.53484e-16 1
5300 33 0.00850402 -7.07767e-16 1
5300 34 0.00725457 -1.00614e-15 1
5300 35 0.00591442 -9.02056e-16 1
5300 36 0.00448331 -1.01308e-15 1
5300 37 0.00296095 -1.14145e-15 1
5300 38 0.00134707 -1.16573e-15 1
5300 39 0 0 1

# Timestep: 5400
5400 0 0 0 1
5400 1 0.00134926 1.15533e-15 1
5400 2 0.00296588 1.0443e-15 1
5400 3 0.00449094 1.03736e-15 1
5400 4 0.00592471 8.36137e-16 1
5400 5 0.00726745 9.92262e-16 1
5400 6 0.0085194 8.98587e-16 1
5400 7 0.0096808 9.47159e-16 1
5400 8 0.0107519 6.76542e-16 1
5400 9 0.0117329 7.66748e-16 1
5400 10 0.012624 5.6552e-16 1
5400 11 0.0134254 5.72459e-16 1
5400 12 0.0141373 3.36536e-16 1
5400 13 0.0147599 4.30211e-16 1
5400 14 0.0152932 1.80411e-16 1
5400 15 0.0157375 3.57353e-16 1
5400 16 0.0160928 1.04083e-16 1
5400 17 0.0163592 2.67147e-16 1
5400 18 0.0165367 -9.02056e-17 1
5400 19 0.0166255 8.32667e-17 1
5400 20 0.0166255 -1.66533e-16 1
5400 21 0.0165367 -6.245e-17 1
5400 22 0.0163592 -4.51028e-16 1
5400 23 0.0160928 -2.11636e-16 1
5400 24 0.0157375 -4.16334e-16 1
5400 25 0.0152932 -2.15106e-16 1
5400 26 0.0147599 -5.0307e-16 1
5400 27 0.0141373 -4.92661e-16 1
5400 28 0.0134254 -7.77156e-16 1
5400 29 0.012624 -5.6205e-16 1
5400 30 0.0117329 -8.32667e-16 1
5400 31 0.0107519 -5.86337e-16 1
5400 32 0.0096808 -7.91034e-16 1
5400 33 0.0085194 -6.59195e-16 1
5400 34 0.00726745 -9.08995e-16 1
5400 35 0.00592471 -8.50015e-16 1
5400 36 0.00449094 -1.04083e-15 1
5400 37 0.00296588 -1.04777e-15 1
5400 38 0.00134926 -1.17961e-15 1
5400 39 0 0 1

# Timestep: 5500
5500 0 0 0 1
5500 1 0.00135132 1.1588e-15 1
5500 2 0.0029705 1.23165e-15 1
5500 3 0.00449809 1.21084e-15 1
5500 4 0.00593434 1.05818e-15 1
5500 5 0.00727949 9.92262e-16 1
5500 6 0.00853378 1.09635e-15 1
5500 7 0.00969743 8.46545e-16 1
5500 8 0.0107707 7.21645e-16 1
5500 9 0.0117537 8.29198e-16 1
5500 10 0.0126466 7.00828e-16 1
5500 11 0.0134498 7.84095e-16 1
5500 12 0.0141633 6.17562e-16 1
5500 13 0.0147872 5.6552e-16 1
5500 14 0.0153217 3.40006e-16 1
5500 15 0.015767 3.64292e-16 1
5500 16 0.0161231 1.249e-16 1
5500 17 0.0163901 7.28584e-17 1
5500 18 0.0165681 2.77556e-17 1
5500 19 0.0166571 9.02056e-17 1
5500 20 0.0166571 -7.28584e-17 1
5500 21 0.0165681 1.07553e-16 1
5500 22 0.0163901 -9.71445e-17 1
5500 23 0.0161231 -8.67362e-17 1
5500 24 0.015767 -4.64906e-16 1
5500 25 0.0153217 -3.33067e-16 1
5500 26 0.0147872 -6.245e-16 1
5500 27 0.0141633 -3.95517e-16 1
5500 28 0.0134498 -6.9042e-16 1
5500 29 0.0126466 -5.30825e-16 1
5500 30 0.0117537 -8.43076e-16 1
5500 31 0.0107707 -7.21645e-16 1
5500 32 0.00969743 -8.70831e-16 1
5500 33 0.00853378 -9.50628e-16 1
5500 34 0.00727949 -9.99201e-16 1
5500 35 0.00593434 -9.54098e-16 1
5500 36 0.00449809 -1.15533e-15 1
5500 37 0.0029705 -1.11369e-15 1
5500 38 0.00135132 -1.18655e-15 1
5500 39 0 0 1

# Timestep: 5600
5600 0 0 0 1
